X,Y,source_url,what3words,upstream,name,completeness,uuid,date_modified,source,version,type,phone,physical-address,email,url,defining-hours,activities,scope-of-service,notes,nature-of-facility
45.8515805,32.5156591,http://www.openstreetmap.org/node/4640564689,stew.overheard.herbs,OpenStreetMap¶n4640564689,"مستشفى الكرامه, AL KARAMAH HOSPITAL",35.29%,3747c264d63d4e2b9c10e90e46439442,2017/01/28 20:24:01+00,OpenStreetMap,2,hospital,,0029,,,,,,,
45.8515904,32.5156868,http://www.openstreetmap.org/node/4640505997,brilliant.beaten.uttering,OpenStreetMap¶n4640505997,"مستشفى الكرامه, Al KARAMAH HOSPITAL",29.41%,92684dcddf9a47a28cfe5a7e647587f2,2017/01/28 20:24:02+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3636451,33.3506796,http://www.openstreetmap.org/node/4271082501,gaps.notices.hatter,OpenStreetMap¶n4271082501,مستشفى الكرخ,29.41%,2cfc3556248944a19bae3be8c8f0844f,2016/06/29 06:58:48+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3851299563069,33.3386571,http://www.openstreetmap.org/way/86181233,fault.journals.mull,openstreetmap¶w86181233,"مستشفى الكرخ للولادة, Maternity Hospital",35.29%,f35572ee82254c5cbcf917f6e25178fc,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3851183,33.3386342,http://www.openstreetmap.org/node/4437162692,milkman.tones.migrants,OpenStreetMap¶n4437162692,مستشفى الكرخ للولاده,29.41%,7d9d5ee960c24ce8a4a6325ea8cc70c2,2016/10/08 03:10:00+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0398486,32.5921409,http://www.openstreetmap.org/node/4217777789,centuries.fries.dash,OpenStreetMap¶n4217777789,مستشفى الكفيل,29.41%,47c99c3b723d4aed9c22241e840090d8,2016/09/30 12:58:29+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0413649,32.5909209,http://www.openstreetmap.org/node/4513279689,notch.stunner.bunch,OpenStreetMap¶n4513279689,مستشفى الكفيل,29.41%,1656802d1f314b99be62ef1c636d4467,2016/11/21 08:00:47+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4092711,33.3480961,http://www.openstreetmap.org/node/4314437191,pink.tweaked.transmit,OpenStreetMap¶n4314437191,مستشفى الكندي,29.41%,beb39efab98c4075b74ce32c5ae1027b,2016/07/21 15:02:21+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3742031,33.3241274,http://www.openstreetmap.org/node/4271092700,overhead.issue.portable,OpenStreetMap¶n4271092700,مستشفى المثنى العسكري,29.41%,6f63fb09fb974326aed4b1cbc21c3fb3,2016/06/29 06:58:49+00,OpenStreetMap,2,hospital,,,,,,,,,
47.171441,31.5815985,http://www.openstreetmap.org/node/4620722989,spender.slackening.remapping,OpenStreetMap¶n4620722989,مستشفى المجر الكبير العام,29.41%,a303d7d4a9c84537bf27526c3ac2fc1e,2017/01/20 14:09:45+00,OpenStreetMap,2,hospital,,,,,,,,,
44.389588,33.3588729,http://www.openstreetmap.org/node/4317349998,sugar.release.stylist,OpenStreetMap¶n4317349998,مستشفى المستنصرية,29.41%,7fbb3df376ca4dc7978a9fccde22515a,2016/07/23 18:27:17+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3892866,33.3591831,http://www.openstreetmap.org/node/4315493291,cashier.gown.season,OpenStreetMap¶n4315493291,مستشفى المستنصرية,29.41%,ac9e552ea16b46388499c5f2d2ae1ec7,2016/07/22 10:07:57+00,OpenStreetMap,2,hospital,,,,,,,,,
44.2837978,32.7773017,http://www.openstreetmap.org/node/4443976489,tilts.rewarm.cosponsors,OpenStreetMap¶n4443976489,مستشفى المسيب العام,29.41%,09fd0c921dc6496b8f96b5cd237f7e18,2016/10/12 14:10:18+00,OpenStreetMap,2,hospital,,,,,,,,,
44.2839353,32.77733,http://www.openstreetmap.org/node/4501917691,achiever.ceremony.changeable,OpenStreetMap¶n4501917691,مستشفى المسيب العام,29.41%,32051a49a62c4dedb572a50c992115de,2016/11/15 08:18:43+00,OpenStreetMap,2,hospital,,,,,,,,,
44.49123,31.80777,http://www.openstreetmap.org/node/4704067661,bamboo.nearer.stagecraft,OpenStreetMap¶n4704067661,مستشفى المشخاب,29.41%,fed4d76e40094e4d900ddecb0f94a005,2017/02/24 18:59:52+00,OpenStreetMap,2,hospital,,,,,,,,,
47.8140413,30.4911633,http://www.openstreetmap.org/node/4408180789,fried.thunder.cooking,OpenStreetMap¶n4408180789,مستشفى المواساة الاهلي,29.41%,33bdd28d1eb740aaa72d0128839754d4,2016/09/29 19:36:39+00,OpenStreetMap,2,hospital,,,,,,,,,
47.8140443823056,30.49116795,http://www.openstreetmap.org/way/409027773,fried.thunder.cooking,OpenStreetMap¶w409027773,مستشفى المواسات اﻻهلي,29.41%,5389f07948ca4e56a752f0ba62ce4786,2016/04/18 04:39:09+00,OpenStreetMap,2,hospital,,,,,,,,,
47.7826207627063,30.5521897,http://www.openstreetmap.org/way/101213292,slows.massing.flap,OpenStreetMap¶w101213292,مستشفى الموانئ العام,29.41%,a0f213ad050347af966d0165789e8456,2016/03/23 17:55:15+00,OpenStreetMap,2,hospital,,,,,,,,,
47.7822413,30.552106,http://www.openstreetmap.org/node/3492822406,outsiders.hats.observes,openstreetmap¶n3492822406,مستشفى الموانئ العام,35.29%,98e2b399d63c43eca32db8a240bcb1f3,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
47.8266292,30.5048464,http://www.openstreetmap.org/node/4086511336,feared.uptown.misted,OpenStreetMap¶n4086511336,مستشفى الموسوي اﻻهلي,29.41%,b393c209a85a4289a8fe1c073f012643,2016/03/30 13:14:12+00,OpenStreetMap,2,hospital,,,,,,,,,
43.1892838,36.3212077,http://www.openstreetmap.org/node/2488247029,commuted.spooked.register,openstreetmap¶n2488247029,مستشفى الموصل,35.29%,d8501f6d626b445abadf0d6fed22ed6c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
43.112612,36.359156,http://www.openstreetmap.org/node/2488247028,proper.alike.intruded,openstreetmap¶n2488247028,مستشفى الموصل العام,35.29%,7351b1b63a804c939cf58fa8d9ba769d,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3339432,32.0365668,http://www.openstreetmap.org/node/4519138790,months.admiral.competent,OpenStreetMap¶n4519138790,مستشفى النجف العام (الألماني ),29.41%,867769d18abc4c2ab39a4ab3a6a69085,2016/11/24 15:13:04+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0403652,36.1974275,http://www.openstreetmap.org/node/4361852093,extremes.earpiece.crawler,OpenStreetMap¶n4361852093,مستشفى الندوة الخيرية,35.29%,641ec7f8aea8426d826ca987e3688151,2016/08/22 18:07:38+00,OpenStreetMap,2,hospital,,Holy Zard,,,,,,,
44.0405645,36.197428,http://www.openstreetmap.org/node/4363429389,activism.vowed.weekend,OpenStreetMap¶n4363429389,مستشفى الندوة الخيرية,35.29%,edbea7170c21403692dfe81ac017bf2e,2016/08/23 18:33:06+00,OpenStreetMap,2,hospital,,Holy Zard,,,,,,,
42.6798807,37.1479507,http://www.openstreetmap.org/node/4526036090,grandness.yearns.illustrates,OpenStreetMap¶n4526036090,"مستشفى النسائية و التوليد زاخو, matenity hospital zakho",29.41%,64832863c4f541c4b2172d89f32ff7b0,2016/11/28 09:58:16+00,OpenStreetMap,2,hospital,,,,,,,,,
44.004475,32.6116317,http://www.openstreetmap.org/node/4410071892,rules.daunted.volume,OpenStreetMap¶n4410071892,مستشفى النسائية والتوليد,29.41%,852bb89d04b04aa3a082a7597ebe6e88,2016/09/20 18:05:52+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3526745727116,33.3626555,http://www.openstreetmap.org/way/91323060,edits.strapped.late,openstreetmap¶w91323060,مستشفى النعمان العام,35.29%,943aa75b7ee344ba8470dc40b0a806e3,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
45.4183347,32.5500761,http://www.openstreetmap.org/node/4512626495,popping.horoscopes.dexterity,OpenStreetMap¶n4512626495,مستشفى النعمانية العام,29.41%,caa8ee427e55483e92f7989fe84b53cb,2016/11/20 20:04:53+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4418728,32.4915581,http://www.openstreetmap.org/node/4421850094,wipes.swooning.that,OpenStreetMap¶n4421850094,مستشفى النور للاطفال,29.41%,77b6d8c3c4b74b96b73d90a6b01660dd,2016/09/28 11:39:16+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3835991,33.3591416,http://www.openstreetmap.org/node/4304500790,icicles.defender.tester,OpenStreetMap¶n4304500790,مستشفى الوزيرية ,35.29%,9a6348aa13a34287bb067423fc7e701e,2016/07/15 14:27:43+00,OpenStreetMap,2,hospital,,Abi Taleb Street,,,,,,,
45.2883886,31.342283,http://www.openstreetmap.org/node/4407814992,submits.topmost.bulky,OpenStreetMap¶n4407814992,مستشفى الولادة,29.41%,2ce431975e2b42f7a9bdd453ba2df4be,2016/09/19 08:45:44+00,OpenStreetMap,2,hospital,,,,,,,,,
43.166785,36.3873243,http://www.openstreetmap.org/node/2488247030,guidebook.processor.sharpness,openstreetmap¶n2488247030,مستشفى الولادة,35.29%,b0fd3671eb0240f68a5a55bd795b507e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
42.9873175,36.8641407,http://www.openstreetmap.org/node/4475613589,pass.tricky.catapult,OpenStreetMap¶n4475613589,مستشفى الولادة في دهوك,29.41%,17e3c552f5f24d97891004fb48d71e36,2016/11/01 18:52:56+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3526171837364,33.2942031,http://www.openstreetmap.org/way/82692901,blazing.softest.tricky,openstreetmap¶w82692901,مستشفى اليرموك,35.29%,7fa788e55a6b49f095b887cef4395cb6,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
47.9169617,30.0361476,http://www.openstreetmap.org/node/4065357033,inwardness.under.flakes,OpenStreetMap¶n4065357033,مستشفى ام قصر,29.41%,c7ca4f77e28b41228947e37456c763f9,2016/03/17 15:34:59+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4336165,32.4748144,http://www.openstreetmap.org/node/4679734589,gear.positives.later,OpenStreetMap¶n4679734589,مستشفى بابل للنسائية والأطفال,29.41%,e9095805cbb44c13a465bd562f3361ab,2017/02/14 20:19:03+00,OpenStreetMap,2,hospital,,,,,,,,,
44.6213871,33.748138,http://www.openstreetmap.org/node/4381244092,lengthen.wand.curls,OpenStreetMap¶n4381244092,مستشفى بعقوبة العام,29.41%,eeff6b3b05104057a5dfaede55b45781,2016/09/02 20:40:39+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3628561,33.3094896,http://www.openstreetmap.org/node/4610809290,fees.taped.playful,OpenStreetMap¶n4610809290,مستشفى بغداد للجراحة اليومية,29.41%,49a778d56b5346f0a797f2245b30afd1,2017/03/04 21:36:27+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3815083,32.0206296,http://www.openstreetmap.org/node/502313229,crackles.played.sorry,OpenStreetMap¶n502313229,مستشفى بلال الاهليه,29.41%,b339a80d1306414a9a17936a502d3d81,2016/09/20 11:01:59+00,OpenStreetMap,2,hospital,,,,,,,,,
44.1386039036733,34.0105389,http://www.openstreetmap.org/way/392907066,nakedly.outdoorsy.drudgery,OpenStreetMap¶w392907066,مستشفى بلد,29.41%,f030f55aa2fe42d0876e8fe32aed77c3,2016/01/23 08:06:17+00,OpenStreetMap,2,hospital,,,,,,,,,
44.1381826,34.0108206,http://www.openstreetmap.org/node/4612659526,boudoir.sisterly.tamely,OpenStreetMap¶n4612659526,مستشفى بلد العام,29.41%,cc8247c660ea4b299f55357281ece5e2,2017/01/16 20:24:17+00,OpenStreetMap,2,hospital,,,,,,,,,
45.0703678,33.6930927,http://www.openstreetmap.org/node/4527460310,cultures.tolerant.eyedrops,OpenStreetMap¶n4527460310,"مستشفى بلدروز العام, Baladruz General Hospital",29.41%,ef1e95828d2d4271930e8d07e528a52a,2016/11/29 02:27:27+00,OpenStreetMap,2,clinic,,,,,,,,,
46.2420519490029,31.0246209,http://www.openstreetmap.org/way/413576379,stuffy.betrayed.stated,OpenStreetMap¶w413576379,مستشفى بنت الهدى,29.41%,d07ca76be1414052bf75e6a6dc77e95d,2016/04/26 09:44:08+00,OpenStreetMap,2,hospital,,,,,,,,,
41.8661889,36.499549,http://www.openstreetmap.org/node/4319958390,unelected.concludes.challenge,OpenStreetMap¶n4319958390,"مستشفى بورك, Bork hospital",29.41%,eb33beb1c1a84c40bd604a759feda454,2016/11/29 20:06:54+00,OpenStreetMap,2,hospital,,,,,,,,,
43.4970138014517,34.9251478,http://www.openstreetmap.org/way/353840801,persisted.blurred.shushing,openstreetmap¶w353840801,مستشفى بيجي العام,35.29%,5bea077435d74b01893f2c9537c272c0,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0499256,36.1942945,http://www.openstreetmap.org/node/4440120690,haystack.view.roosters,OpenStreetMap¶n4440120690,مستشفى تايبةت الاهلي,29.41%,61b050acdbee43f099bb180cdf22d533,2016/10/10 07:10:14+00,OpenStreetMap,2,hospital,,,,,,,,,
47.1504821,31.8495025,http://www.openstreetmap.org/node/4563606144,undercuts.tables.pints,OpenStreetMap¶n4563606144,مستشفى تقويم الأسنان,29.41%,0fecbd8bb16744fd8ba0f4530dc1ea82,2017/01/04 11:20:57+00,OpenStreetMap,2,hospital,,,,,,,,,
43.6965553427952,34.58128215,http://www.openstreetmap.org/way/335078120,fleshless.leathers.glimmer,openstreetmap¶w335078120,مستشفى تكريت التعليمي,35.29%,0e1c342fd1394494b6a49c80adc04445,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
42.4566077,36.3854327,http://www.openstreetmap.org/node/4424777990,printouts.egging.speedily,OpenStreetMap¶n4424777990,مستشفى تلعفر العام,29.41%,59dfc900d0dd49f98c348dd4e58781a0,2016/09/30 10:18:24+00,OpenStreetMap,2,hospital,,,,,,,,,
45.1592816,34.2648382,http://www.openstreetmap.org/node/4397752891,sunflower.sleep.investing,OpenStreetMap¶n4397752891,مستشفى جلولاء,29.41%,c4cacda8c8ac49d0839c768741862ce0,2016/09/12 16:39:18+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4063079,33.2929918,http://www.openstreetmap.org/node/4403820190,orbit.fairly.fighters,OpenStreetMap¶n4403820190,مستشفى جنين,29.41%,9e083b0f71a24087bebfb04c0efe137a,2016/09/16 07:24:13+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4375343,33.3053749,http://www.openstreetmap.org/node/4161323689,pickle.steamed.slurs,OpenStreetMap¶n4161323689,مستشفى حياة الراهبات ,29.41%,999d1f5191dc40188b58b1bb771f95e7,2016/05/02 12:00:11+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3755903,33.3459303,http://www.openstreetmap.org/node/4450389890,outsize.heat.teams,OpenStreetMap¶n4450389890,مستشفى دار التمريض الخاص,29.41%,c667fc0f7e3a4461b6c0a1e997914bf9,2016/10/16 12:23:16+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4296154,33.3095801,http://www.openstreetmap.org/node/4424872590,wisely.language.recovery,OpenStreetMap¶n4424872590,مستشفى دار النجاة,29.41%,98be5b766a2845c9b5c5b71647632f72,2016/09/30 12:06:44+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0290179,36.1914884,http://www.openstreetmap.org/node/4440153989,orchids.newsreel.dash,OpenStreetMap¶n4440153989,"مستشفى دايك, daik hospital",29.41%,a283b69db4f345c690b0a50a2dcf5740,2017/03/05 06:23:14+00,OpenStreetMap,2,hospital,,,,,,,,,
43.6727764083531,34.6509204,http://www.openstreetmap.org/way/353420528,tonnages.flame.cylindrical,OpenStreetMap¶w353420528,مستشفى دجلة,29.41%,d1c44974251d4d04a7175bf5938af0ad,2016/05/18 13:08:27+00,OpenStreetMap,2,hospital,,,,,,,,,
43.6956826,34.5341563,http://www.openstreetmap.org/node/4626413889,redo.fattened.dramatically,OpenStreetMap¶n4626413889,مستشفى دجلة,29.41%,672ed28c5ac24ffabcc1b3765e550f88,2017/01/23 20:03:29+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4844178,33.3226137,http://www.openstreetmap.org/node/4209712290,wriggle.fuels.general,OpenStreetMap¶n4209712290,مستشفى دكتور قيصر الاهلي,29.41%,7447b3d99e9d460da2178a198495e0e6,2016/05/26 20:46:13+00,OpenStreetMap,2,hospital,,,,,,,,,
42.837053,36.8608893,http://www.openstreetmap.org/node/4415576190,radiating.schoolmate.hugger,OpenStreetMap¶n4415576190,مستشفى دوبان,35.29%,1d2ba92c76004093ae4695c7cb04817b,2016/09/23 21:24:12+00,OpenStreetMap,2,hospital,0750122,,bangen_soso@yahoo.com,,,,,,
42.8528674,36.857885,http://www.openstreetmap.org/node/4386149689,healing.failsafe.proliferated,OpenStreetMap¶n4386149689,مستشفى دوبان,35.29%,69d8ba43e9d44a36b98ab8bab9ce7bf1,2016/09/05 19:47:07+00,OpenStreetMap,2,hospital,0750122,,bangen_soso@yahoo.com,,,,,,
42.6033607,36.660675,http://www.openstreetmap.org/node/4599445091,lessening.publics.wordless,OpenStreetMap¶n4599445091,مستشفى زومار,35.29%,8932570d306d44d4abd553acc150d4f0,2017/01/10 09:47:52+00,OpenStreetMap,2,hospital,07503928441,,,,,,,,
44.0332614,32.6245637,http://www.openstreetmap.org/node/4494626945,bravery.hack.dabbled,OpenStreetMap¶n4494626945,مستشفى زين العابدين,29.41%,10b4a8876e884920bf7fb9744052094d,2016/11/11 16:43:24+00,OpenStreetMap,2,hospital,,,,,,,,,
44.1537303,33.4606776,http://www.openstreetmap.org/node/4423961890,flanked.graced.force,OpenStreetMap¶n4423961890,مستشفى سبع البور الجديد,29.41%,99fb8bc9703c4a0b87f85383282b0af5,2017/01/04 15:53:44+00,OpenStreetMap,2,hospital,,,,,,,,,
44.031047,32.6178848,http://www.openstreetmap.org/node/4583311491,teams.reduction.smart,OpenStreetMap¶n4583311491,مستشفى سفير الحسين ع,29.41%,b024dd6028b3447198e39c71ce7cb810,2016/12/31 21:57:43+00,OpenStreetMap,2,hospital,,,,,,,,,
41.8543585,36.32242,http://www.openstreetmap.org/node/4547930691,bulging.intended.thistles,OpenStreetMap¶n4547930691,مستشفى سنجار العام,29.41%,dd0de297d46c42d1941e0f985666c432,2016/12/10 14:10:14+00,OpenStreetMap,2,hospital,,,,,,,,,
43.1895016,36.3215663,http://www.openstreetmap.org/node/2488247027,introduce.cubs.pitchers,openstreetmap¶n2488247027,مستشفى صدام العام,35.29%,0c3a9e87c2a54e0f80c93ccf30ab5529,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
44.6355928,34.8839553,http://www.openstreetmap.org/node/4127914089,misleads.vocal.digests,OpenStreetMap¶n4127914089,مستشفى طوز العام,29.41%,7932dafb31c94c838fddad278315270d,2016/09/10 19:28:18+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4125925,33.2944481,http://www.openstreetmap.org/node/4403798291,swear.outlined.segments,OpenStreetMap¶n4403798291,مستشفى عبد المجيد,29.41%,c2e4b1637c2743c0b7a3cdcae9b74a19,2016/09/16 07:24:13+00,OpenStreetMap,2,hospital,,,,,,,,,
45.243292931637,32.0656258,http://www.openstreetmap.org/way/371999698,grumbling.forbidden.taxicabs,openstreetmap¶w371999698,مستشفى عفك العام,35.29%,3e0bc21a36ce469187011e9a5afdc3d2,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
44.37203,32.019643,http://www.openstreetmap.org/node/2487775263,built.enchanted.open,openstreetmap¶n2487775263,مستشفى قادسية صدام,35.29%,12ecbe7e3de8439d9c23164258921217,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
47.2936069,31.5160897,http://www.openstreetmap.org/node/4210557989,fatten.volleyballs.work,OpenStreetMap¶n4210557989,مستشفى قلعة صالح العام ,29.41%,0dc3150666b34c329c868ecc25184603,2016/05/27 11:13:48+00,OpenStreetMap,2,hospital,,,,,,,,,
47.2935564,31.5163625,http://www.openstreetmap.org/node/4210549990,preplanned.paintbrush.elaborate,OpenStreetMap¶n4210549990,مستشفى قلعة صالح العام ,29.41%,93df314c78c4487290ddb8838253cd46,2016/05/27 11:13:48+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0258478,32.5863114,http://www.openstreetmap.org/node/4485215297,suppose.surveyors.cases,OpenStreetMap¶n4485215297,مستشفى كربلاء التعليمي للاطفال,29.41%,b6ea97da4dad4d0d9b9637aa86b9f5aa,2016/11/06 11:59:41+00,OpenStreetMap,2,clinic,,,,,,,,,
44.3876831099725,35.46491905,http://www.openstreetmap.org/way/376256985,pulsing.racing.constrain,openstreetmap¶w376256985,مستشفى كركوك العام,35.29%,1b4d5747e9294b68b97772a8d3b4ff92,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
44.425936,33.316949,http://www.openstreetmap.org/node/4330652394,howler.tinkle.scrap,OpenStreetMap¶n4330652394,مستشفى كمال السامرائي,29.41%,89967ef4a2f547e0a14025bdc8611c3a,2016/08/01 09:40:40+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3061002,35.518757,http://www.openstreetmap.org/node/4633085889,elevates.letter.nuggets,OpenStreetMap¶n4633085889,"مستشفى كيوان, K1 hospital",35.29%,8572c739dd5b478e971d60adad48ca19,2017/01/25 19:41:09+00,OpenStreetMap,2,hospital,,k1,,,,,,,
44.441743,32.5088466,http://www.openstreetmap.org/node/4553535248,growth.expand.fleet,OpenStreetMap¶n4553535248,مستشفى مرجان,29.41%,cf4865c330b14eb7a0909f3a196d8fec,2016/12/14 08:42:56+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4438162,32.508995,http://www.openstreetmap.org/node/4141777290,thundered.book.triangles,OpenStreetMap¶n4141777290,مستشفى مرجان,29.41%,a6a12b8e6f574e148aaed47024b80ed1,2016/04/22 22:33:59+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0420868139495,32.61522955,http://www.openstreetmap.org/way/418179934,geek.abstracts.exhale,OpenStreetMap¶w418179934,مستشفى ميثم التمار,29.41%,20a8ad3014cf4beea14d9c22217c8b47,2016/05/14 23:18:25+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0420786,32.6153026,http://www.openstreetmap.org/node/4186233133,doubt.highways.museum,OpenStreetMap¶n4186233133,مستشفى ميثم التمار,29.41%,636fe7e48e24405997ecf68199f20580,2016/05/14 23:18:25+00,OpenStreetMap,2,hospital,,,,,,,,,
44.042246,32.618279,http://www.openstreetmap.org/node/4500076689,shred.turned.functions,OpenStreetMap¶n4500076689,مستشفى ميثم التمار الاهلي,29.41%,ba2886788833423aa08eb456a2ae5b1e,2016/11/14 08:45:41+00,OpenStreetMap,2,clinic,,,,,,,,,
44.010692,36.1645342,http://www.openstreetmap.org/node/4415323903,invents.track.overruns,OpenStreetMap¶n4415323903,"مستشفى نانة كلي, Nanakali Hospital",29.41%,7535b2d3a7914c07818ed73851ca894d,2017/02/16 21:55:43+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0267618,36.1869923,http://www.openstreetmap.org/node/4469529990,stylists.princely.passports,OpenStreetMap¶n4469529990,مستشفى نجدت حيدري( نه خوشخانه ى شيرى سيتاقان),35.29%,a9b32f1f4a6e457d8d67f411db5055c2,2016/10/29 04:18:09+00,OpenStreetMap,2,clinic,,60 Meter road,,,,,,,
44.0119557,36.2277446,http://www.openstreetmap.org/node/4575486098,perfected.puppets.pouch,OpenStreetMap¶n4575486098,مستشفى نوروز الأهلي,29.41%,d87106aff190438a8be6992d53eeb3f7,2016/12/27 16:33:37+00,OpenStreetMap,2,hospital,,,,,,,,,
43.1265107,36.3329856,http://www.openstreetmap.org/node/4301333190,pursuit.infringe.leaky,OpenStreetMap¶n4301333190,مستشفى نينوى الأهلي,29.41%,00ff2a4802824cda80502db9d2b18c56,2016/07/13 22:25:11+00,OpenStreetMap,2,hospital,,,,,,,,,
43.9860027,36.2176196,http://www.openstreetmap.org/node/4192513998,chromatic.outdoors.invite,OpenStreetMap¶n4192513998,"مستشفى هولير الاهلي, Hawler Private Hospital",29.41%,5ee105a0200f402d9fc92610d70e710a,2016/11/04 17:33:21+00,OpenStreetMap,2,hospital,,,,,,,,,
42.8394046,33.6365055,http://www.openstreetmap.org/node/4109300389,broadsheet.hacking.squealed,OpenStreetMap¶n4109300389,مستشفى هيت العام,29.41%,51f81b7e02bd4df4adc653c0d3c2f2fa,2016/04/09 09:48:41+00,OpenStreetMap,2,hospital,,,,,,,,,
43.991864,36.2029085,http://www.openstreetmap.org/node/4391538789,consoled.landlords.riverbank,OpenStreetMap¶n4391538789,"مستشفى ويلفير, welfare hospital",41.18%,b00dd06814cb4b9a96b6187b9ebe4833,2016/10/26 10:04:27+00,OpenStreetMap,2,hospital,009647503311772,Bakhtiari,welfarehospital@yahoo.com,,,,,,
45.449916,35.556137,http://www.openstreetmap.org/node/4672731490,clocking.table.confirms,OpenStreetMap¶n4672731490,مستشفى ژيان الأهلي,29.41%,24febad0c9c94dc688d4ae10823c7060,2017/02/07 19:40:41+00,OpenStreetMap,2,hospital,,,,,,,,,
42.952582,36.8597301,http://www.openstreetmap.org/node/4632628299,refunded.limo.spawns,OpenStreetMap¶n4632628299,مستشفى ڤين,29.41%,883fe49eed4b46418eb855e6dedd402b,2017/01/25 18:35:21+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4626865,33.396178,http://www.openstreetmap.org/node/4169819921,shopping.historic.dished,OpenStreetMap¶n4169819921,مستشفي الامام علي (ع),29.41%,13b3117d43e9476f87c03cdcfe80b249,2016/05/06 14:07:00+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4636654,33.3788734,http://www.openstreetmap.org/node/4169819922,dared.coats.exulted,OpenStreetMap¶n4169819922,مستشفي الصدر ,29.41%,6224107f6d5b4a0788c487e3eff6dd17,2016/05/06 14:07:01+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3408276870825,31.9874482,http://www.openstreetmap.org/way/454609391,domain.solid.quack,OpenStreetMap¶w454609391,مستشفی الامام علی (ع),29.41%,af4844d3afcd4f2287bdb1352f0c1601,2016/11/20 06:00:59+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3723553221986,32.01811065,http://www.openstreetmap.org/way/47762010,glider.tweezers.pirates,OpenStreetMap¶w47762010,مستشفی الصدر,29.41%,aae8488ac5db4e4d8994743b910f3452,2016/11/21 17:10:12+00,OpenStreetMap,2,hospital,,,,,,,,,
47.1582041,31.8322767,http://www.openstreetmap.org/node/4522764106,cubic.pesky.tenses,OpenStreetMap¶n4522764106,مستشف€ الاسنان التخصصي,29.41%,ae6cf5bf2997418589d438598300c5e8,2016/11/26 08:31:33+00,OpenStreetMap,2,hospital,,,,,,,,,
42.6470699,37.1456484,http://www.openstreetmap.org/node/4533798696,creature.twinge.styled,OpenStreetMap¶n4533798696,"مستفى العام في زاخو, Zakho General Hospital",29.41%,eb16b4d617dc47e1bf503dd713947d53,2016/12/02 11:52:18+00,OpenStreetMap,2,hospital,,,,,,,,,
46.2334547,31.0441709,http://www.openstreetmap.org/node/4150679904,nightcap.ideas.follow,OpenStreetMap¶n4150679904,مستوصف,29.41%,2a7b8fee5651400eaa32d70f1860e5e5,2016/10/29 13:50:16+00,OpenStreetMap,2,hospital,,,,,,,,,
45.3132966,34.6211495,http://www.openstreetmap.org/node/4361682209,downright.paradoxes.congas,OpenStreetMap¶n4361682209,مستوصف,29.41%,47fca7079d984a27bc79d087e52ca591,2016/08/22 16:58:59+00,OpenStreetMap,2,hospital,,,,,,,,,
